"dimensions" "deviance" "logLik" "AIC" "weight.1" "weight.2" "weight.3" "weight.4" "weight.5" "weight.6" "weight.7" "weight.8" "weight.9" "weight.10" "dimselect" "var.exp.1" "var.exp.2" "var.exp.3" "var.exp.4" "var.exp.5" "var.exp.6" "var.exp.7" "var.exp.8" "var.exp.9" "var.exp.10"
"Treatment.optim.D2.r11.Rdata" 2 3676.27433119207 3095.37075290257 6282.74150580513 14.0513838052823 2.25721876217176 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.974843850527324 0.0251561494726758 2.43431802303139e-34 2.43431802303139e-34 2.43431802303139e-34 2.43431802303139e-34 2.43431802303139e-34 2.43431802303139e-34 2.43431802303139e-34 2.43431802303139e-34
"Treatment.optim.D2.r12.Rdata" 2 3681.35557028915 3097.91137245111 6287.82274490221 14.2652165002576 2.71091804760175 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.965144727245332 0.0348552727546677 2.3383857665062e-34 2.3383857665062e-34 2.3383857665062e-34 2.3383857665062e-34 2.3383857665062e-34 2.3383857665062e-34 2.3383857665062e-34 2.3383857665062e-34
"Treatment.optim.D2.r13.Rdata" 2 3672.35022290647 3093.40869875976 6278.81739751953 13.7350412503697 2.2009182039011 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.974965601440375 0.0250343985596248 2.54806092590745e-34 2.54806092590745e-34 2.54806092590745e-34 2.54806092590745e-34 2.54806092590745e-34 2.54806092590745e-34 2.54806092590745e-34 2.54806092590745e-34
"Treatment.optim.D2.r14.Rdata" 2 3712.68744355351 3113.57730908328 6319.15461816657 14.5591082287681 2.67937427814368 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.967240906605916 0.0327590933940843 2.2498085216229e-34 2.2498085216229e-34 2.2498085216229e-34 2.2498085216229e-34 2.2498085216229e-34 2.2498085216229e-34 2.2498085216229e-34 2.2498085216229e-34
"Treatment.optim.D2.r15.Rdata" 2 3727.76047085715 3121.1138227351 6334.22764547021 13.8173902931739 1.65419761463013 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.985869992952352 0.0141300070476482 2.54593932287564e-34 2.54593932287564e-34 2.54593932287564e-34 2.54593932287564e-34 2.54593932287564e-34 2.54593932287564e-34 2.54593932287564e-34 2.54593932287564e-34
"Treatment.optim.D2.r16.Rdata" 2 3680.14523481975 3097.30620471641 6286.61240943281 13.4438621978936 1.94948180427773 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.979405427843382 0.0205945721566184 2.67174406328137e-34 2.67174406328137e-34 2.67174406328137e-34 2.67174406328137e-34 2.67174406328137e-34 2.67174406328137e-34 2.67174406328137e-34 2.67174406328137e-34
"Treatment.optim.D2.r17.Rdata" 2 3717.62765029205 3116.04741245255 6324.09482490511 13.6889300454938 1.97798022936119 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.979548238827189 0.0204517611728113 2.57731363185296e-34 2.57731363185296e-34 2.57731363185296e-34 2.57731363185296e-34 2.57731363185296e-34 2.57731363185296e-34 2.57731363185296e-34 2.57731363185296e-34
"Treatment.optim.D2.r18.Rdata" 2 3811.68136013117 3163.07426737211 6418.14853474422 14.4808126012063 1.90614224690113 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.98296805864285 0.0170319413571496 2.31118116790586e-34 2.31118116790586e-34 2.31118116790586e-34 2.31118116790586e-34 2.31118116790586e-34 2.31118116790586e-34 2.31118116790586e-34 2.31118116790586e-34
"Treatment.optim.D2.r19.Rdata" 2 3710.74167992175 3112.60442726741 6317.20885453481 14.6270310219031 2.31052510621962 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.975655245313574 0.0243447546864256 2.24835285300698e-34 2.24835285300698e-34 2.24835285300698e-34 2.24835285300698e-34 2.24835285300698e-34 2.24835285300698e-34 2.24835285300698e-34 2.24835285300698e-34
"Treatment.optim.D2.r2.Rdata" 2 3675.71604855054 3095.0916115818 6282.1832231636 14.0943663556374 2.29140877782484 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.974249583277777 0.0257504167222229 2.41801821311157e-34 2.41801821311157e-34 2.41801821311157e-34 2.41801821311157e-34 2.41801821311157e-34 2.41801821311157e-34 2.41801821311157e-34 2.41801821311157e-34
"Treatment.optim.D2.r20.Rdata" 2 3685.78462813151 3100.12590137229 6292.25180274457 14.8742939222421 2.68931840299638 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.968345033460777 0.0316549665392231 2.15793253172914e-34 2.15793253172914e-34 2.15793253172914e-34 2.15793253172914e-34 2.15793253172914e-34 2.15793253172914e-34 2.15793253172914e-34 2.15793253172914e-34
"Treatment.optim.D2.r21.Rdata" 2 3668.73306139983 3091.60011800644 6275.20023601289 13.5498711396324 2.02543961645929 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.97814398111053 0.0218560188894696 2.6267147192079e-34 2.6267147192079e-34 2.6267147192079e-34 2.6267147192079e-34 2.6267147192079e-34 2.6267147192079e-34 2.6267147192079e-34 2.6267147192079e-34
"Treatment.optim.D2.r22.Rdata" 2 3694.93664291468 3104.70190876387 6301.40381752774 14.1929661388943 2.20782928280897 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.976373434236498 0.0236265657635019 2.38973680334044e-34 2.38973680334044e-34 2.38973680334044e-34 2.38973680334044e-34 2.38973680334044e-34 2.38973680334044e-34 2.38973680334044e-34 2.38973680334044e-34
"Treatment.optim.D2.r23.Rdata" 2 3672.34247751266 3093.40482606286 6278.80965212571 13.7755755211298 2.14438686808693 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.976341429916919 0.0236585700830808 2.53666236392419e-34 2.53666236392419e-34 2.53666236392419e-34 2.53666236392419e-34 2.53666236392419e-34 2.53666236392419e-34 2.53666236392419e-34 2.53666236392419e-34
"Treatment.optim.D2.r24.Rdata" 2 3686.5750327589 3100.52110368598 6293.04220737196 13.3784379976016 2.02605126069784 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.977579659981225 0.0224203400187752 2.69290967903748e-34 2.69290967903748e-34 2.69290967903748e-34 2.69290967903748e-34 2.69290967903748e-34 2.69290967903748e-34 2.69290967903748e-34 2.69290967903748e-34
"Treatment.optim.D2.r25.Rdata" 2 3665.4837932105 3089.97548391178 6271.95096782356 13.6131834102291 2.20543913146927 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.974424797100123 0.0255752028998767 2.59244401676241e-34 2.59244401676241e-34 2.59244401676241e-34 2.59244401676241e-34 2.59244401676241e-34 2.59244401676241e-34 2.59244401676241e-34 2.59244401676241e-34
"Treatment.optim.D2.r26.Rdata" 2 3695.41220621631 3104.93969041468 6301.87938082936 14.7902468590112 2.55541254659181 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.971013455360621 0.0289865446393793 2.18854183861012e-34 2.18854183861012e-34 2.18854183861012e-34 2.18854183861012e-34 2.18854183861012e-34 2.18854183861012e-34 2.18854183861012e-34 2.18854183861012e-34
"Treatment.optim.D2.r27.Rdata" 2 3673.49081558044 3093.97899509675 6279.9579901935 14.1714893390113 2.3842842969322 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.972472768385324 0.0275272316146759 2.38740946324199e-34 2.38740946324199e-34 2.38740946324199e-34 2.38740946324199e-34 2.38740946324199e-34 2.38740946324199e-34 2.38740946324199e-34 2.38740946324199e-34
"Treatment.optim.D2.r28.Rdata" 2 3673.29028093615 3093.87872777461 6279.75745554921 14.1040232301705 2.36206674766308 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.972717446970727 0.0272825530292732 2.41091071611263e-34 2.41091071611263e-34 2.41091071611263e-34 2.41091071611263e-34 2.41091071611263e-34 2.41091071611263e-34 2.41091071611263e-34 2.41091071611263e-34
"Treatment.optim.D2.r29.Rdata" 2 3690.56002355539 3102.51359908423 6297.02719816845 15.3150422233223 2.83101184441232 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.966958863697873 0.0330411363021271 2.03260061534366e-34 2.03260061534366e-34 2.03260061534366e-34 2.03260061534366e-34 2.03260061534366e-34 2.03260061534366e-34 2.03260061534366e-34 2.03260061534366e-34
"Treatment.optim.D2.r3.Rdata" 2 3682.20810782377 3098.33764121841 6288.67528243683 13.2296392598014 1.84716706828642 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.980878085070938 0.0191219149290617 2.7631182933628e-34 2.7631182933628e-34 2.7631182933628e-34 2.7631182933628e-34 2.7631182933628e-34 2.7631182933628e-34 2.7631182933628e-34 2.7631182933628e-34
"Treatment.optim.D2.r30.Rdata" 2 3665.73100259794 3090.0990886055 6272.198177211 13.6765003970807 2.27051782918629 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.973177940340581 0.0268220596594185 2.56520892363226e-34 2.56520892363226e-34 2.56520892363226e-34 2.56520892363226e-34 2.56520892363226e-34 2.56520892363226e-34 2.56520892363226e-34 2.56520892363226e-34
"Treatment.optim.D2.r31.Rdata" 2 3694.44319646157 3104.45518553731 6300.91037107463 14.752249363993 2.62153724317535 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.969387896901286 0.0306121030987135 2.19614774811139e-34 2.19614774811139e-34 2.19614774811139e-34 2.19614774811139e-34 2.19614774811139e-34 2.19614774811139e-34 2.19614774811139e-34 2.19614774811139e-34
"Treatment.optim.D2.r32.Rdata" 2 3693.67429765971 3104.07073613638 6300.14147227277 13.3296079555569 1.76331337836215 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.982801519757952 0.0171984802420483 2.72716564730395e-34 2.72716564730395e-34 2.72716564730395e-34 2.72716564730395e-34 2.72716564730395e-34 2.72716564730395e-34 2.72716564730395e-34 2.72716564730395e-34
"Treatment.optim.D2.r33.Rdata" 2 3727.0720295377 3120.76960207538 6333.53920415076 14.7305668254402 2.42927607455869 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.973523458807283 0.0264765411927174 2.21201442520809e-34 2.21201442520809e-34 2.21201442520809e-34 2.21201442520809e-34 2.21201442520809e-34 2.21201442520809e-34 2.21201442520809e-34 2.21201442520809e-34
"Treatment.optim.D2.r34.Rdata" 2 3662.6048155758 3088.53599509443 6269.07199018886 13.5715350480802 2.15834082739664 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.975331964523499 0.0246680354765014 2.61080817171366e-34 2.61080817171366e-34 2.61080817171366e-34 2.61080817171366e-34 2.61080817171366e-34 2.61080817171366e-34 2.61080817171366e-34 2.61080817171366e-34
"Treatment.optim.D2.r35.Rdata" 2 3696.42291538389 3105.44504499847 6302.89008999695 14.7919612985644 2.52214081050311 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.971748531436874 0.0282514685631256 2.18969093357044e-34 2.18969093357044e-34 2.18969093357044e-34 2.18969093357044e-34 2.18969093357044e-34 2.18969093357044e-34 2.18969093357044e-34 2.18969093357044e-34
"Treatment.optim.D2.r36.Rdata" 2 3675.46041256456 3094.96379358881 6281.92758717761 15.1765000319039 3.08434497960186 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.960335180769826 0.0396648192301738 2.0557014190313e-34 2.0557014190313e-34 2.0557014190313e-34 2.0557014190313e-34 2.0557014190313e-34 2.0557014190313e-34 2.0557014190313e-34 2.0557014190313e-34
"Treatment.optim.D2.r37.Rdata" 2 3676.36596807511 3095.41657134408 6282.83314268817 13.8518403487253 1.90774027590369 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.981385003470527 0.018614996529473 2.52176674567447e-34 2.52176674567447e-34 2.52176674567447e-34 2.52176674567447e-34 2.52176674567447e-34 2.52176674567447e-34 2.52176674567447e-34 2.52176674567447e-34
"Treatment.optim.D2.r38.Rdata" 2 3662.94749534936 3088.70733498121 6269.41466996242 13.5797815031858 2.3713760883794 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.970408306929748 0.0295916930702522 2.5944744128255e-34 2.5944744128255e-34 2.5944744128255e-34 2.5944744128255e-34 2.5944744128255e-34 2.5944744128255e-34 2.5944744128255e-34 2.5944744128255e-34
"Treatment.optim.D2.r39.Rdata" 2 3666.86850207912 3090.66783834609 6273.33567669218 13.810060786199 2.27671318003976 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.973540627336944 0.0264593726630558 2.51676896913276e-34 2.51676896913276e-34 2.51676896913276e-34 2.51676896913276e-34 2.51676896913276e-34 2.51676896913276e-34 2.51676896913276e-34 2.51676896913276e-34
"Treatment.optim.D2.r4.Rdata" 2 3722.53724889917 3118.50221175611 6329.00442351223 14.4293229677467 1.30432287164345 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.99189516672766 0.00810483327234004 2.34884477216143e-34 2.34884477216143e-34 2.34884477216143e-34 2.34884477216143e-34 2.34884477216143e-34 2.34884477216143e-34 2.34884477216143e-34 2.34884477216143e-34
"Treatment.optim.D2.r40.Rdata" 2 3675.45959341505 3094.96338401406 6281.92676802811 13.943824072827 2.18355332615065 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.976064509185857 0.0239354908141432 2.47511386592781e-34 2.47511386592781e-34 2.47511386592781e-34 2.47511386592781e-34 2.47511386592781e-34 2.47511386592781e-34 2.47511386592781e-34 2.47511386592781e-34
"Treatment.optim.D2.r41.Rdata" 2 3679.39121515286 3096.92919488296 6285.85838976591 13.8268016792256 1.88730534548494 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.98170957076455 0.0182904292354501 2.53174527724101e-34 2.53174527724101e-34 2.53174527724101e-34 2.53174527724101e-34 2.53174527724101e-34 2.53174527724101e-34 2.53174527724101e-34 2.53174527724101e-34
"Treatment.optim.D2.r42.Rdata" 2 3684.50199612377 3099.48458536842 6290.96917073683 13.414532955883 1.39868256204859 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.989245473868335 0.0107545261316654 2.7104001291077e-34 2.7104001291077e-34 2.7104001291077e-34 2.7104001291077e-34 2.7104001291077e-34 2.7104001291077e-34 2.7104001291077e-34 2.7104001291077e-34
"Treatment.optim.D2.r43.Rdata" 2 3677.50255259388 3095.98486360347 6283.96972720694 13.9534914340297 2.10809273417216 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.977684211109035 0.0223157888909654 2.47578696720046e-34 2.47578696720046e-34 2.47578696720046e-34 2.47578696720046e-34 2.47578696720046e-34 2.47578696720046e-34 2.47578696720046e-34 2.47578696720046e-34
"Treatment.optim.D2.r44.Rdata" 2 3661.09606207437 3087.78161834371 6267.56323668743 13.7582126193957 2.46426794881387 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.968915927130701 0.0310840728692991 2.52372780400053e-34 2.52372780400053e-34 2.52372780400053e-34 2.52372780400053e-34 2.52372780400053e-34 2.52372780400053e-34 2.52372780400053e-34 2.52372780400053e-34
"Treatment.optim.D2.r45.Rdata" 2 3705.09340517825 3109.78028989565 6311.56057979131 14.1156325471115 1.90077234339415 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.98219035814109 0.01780964185891 2.43038697220561e-34 2.43038697220561e-34 2.43038697220561e-34 2.43038697220561e-34 2.43038697220561e-34 2.43038697220561e-34 2.43038697220561e-34 2.43038697220561e-34
"Treatment.optim.D2.r46.Rdata" 2 3697.19502920561 3105.83110190933 6303.66220381867 13.6015477531595 1.96513584643965 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.979552684715041 0.0204473152849588 2.61054743508115e-34 2.61054743508115e-34 2.61054743508115e-34 2.61054743508115e-34 2.61054743508115e-34 2.61054743508115e-34 2.61054743508115e-34 2.61054743508115e-34
"Treatment.optim.D2.r47.Rdata" 2 3688.80528952738 3101.63623207022 6295.27246414044 13.987573381709 2.23698392475584 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.975061351548454 0.0249386484515461 2.45712718991464e-34 2.45712718991464e-34 2.45712718991464e-34 2.45712718991464e-34 2.45712718991464e-34 2.45712718991464e-34 2.45712718991464e-34 2.45712718991464e-34
"Treatment.optim.D2.r48.Rdata" 2 3701.20807223033 3107.83762342169 6307.67524684339 14.7462192106944 2.55721937615515 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.970805122270123 0.0291948777298772 2.20115760110238e-34 2.20115760110238e-34 2.20115760110238e-34 2.20115760110238e-34 2.20115760110238e-34 2.20115760110238e-34 2.20115760110238e-34 2.20115760110238e-34
