"dimensions" "deviance" "logLik" "AIC" "weight.1" "weight.2" "weight.3" "weight.4" "weight.5" "weight.6" "weight.7" "weight.8" "weight.9" "weight.10" "dimselect" "var.exp.1" "var.exp.2" "var.exp.3" "var.exp.4" "var.exp.5" "var.exp.6" "var.exp.7" "var.exp.8" "var.exp.9" "var.exp.10"
"Control.optim.D6.r45.Rdata" 6 51249.7741638558 27872.1447742613 55932.2895485225 24.0518654440066 10.0741386924619 6.53991422256142 2.39584397637846 1.83954359769314 1.01035414863722 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.789323999049636 0.138475718610243 0.0583581990177831 0.00783203899141985 0.00461719213070103 0.00139285220021781 6.72726022357615e-35 6.72726022357615e-35 6.72726022357615e-35 6.72726022357615e-35
"Control.optim.D6.r46.Rdata" 6 51274.2924575624 27884.4039211146 55956.8078422291 25.5007385264429 7.4203936751665 2.66957422179166 2.27733039136389 1.70694193762025 1.12937228225096 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.90086022490671 0.0762791401666712 0.00987269898597472 0.00718462292355869 0.00403635534735968 0.00176695766972594 6.83018310891428e-35 6.83018310891428e-35 6.83018310891428e-35 6.83018310891428e-35
"Control.optim.D6.r47.Rdata" 6 50862.3840105486 27678.4496976077 55544.8993952153 38.5994356900763 8.20899947093066 3.76219190423914 2.75883812704824 2.17681062767284 1.14358179540166 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.939941775963519 0.0425127791596194 0.00892937229425377 0.00480166082982951 0.00298937459643121 0.000825037156347596 3.11042326992503e-35 3.11042326992503e-35 3.11042326992503e-35 3.11042326992503e-35
"Control.optim.D6.r48.Rdata" 6 51060.3935212081 27777.4544529374 55742.9089058748 27.4267527189691 15.2211410689606 4.66619670024447 3.0447213010221 2.63601261091138 1.38164713717595 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2 0.734731965701982 0.226294800330464 0.0212670003171511 0.0090547245689988 0.00678695735495011 0.00186455172645394 4.81571308307433e-35 4.81571308307433e-35 4.81571308307433e-35 4.81571308307433e-35
"Control.optim.D6.r49.Rdata" 6 51286.7758285247 27890.6456065957 55969.2912131914 26.5160681281992 7.31460573168636 3.2615021649491 2.32830150950291 2.15249996323325 1.37953103844298 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.902338043862922 0.0686645945180182 0.0136516881231024 0.00695711937428735 0.00594616999750984 0.00244238412415979 6.32748999026997e-35 6.32748999026997e-35 6.32748999026997e-35 6.32748999026997e-35
"Control.optim.D6.r5.Rdata" 6 51495.9924086205 27995.2538966436 56178.5077932872 18.6384636218408 4.25717011797451 3.06686300271904 1.71038916089871 1.58612154161237 0.591839218659339 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.912478334060341 0.0476040991141726 0.024705354692954 0.00768408591285999 0.00660807962586188 0.000920046593810431 1.29503883352706e-34 1.29503883352706e-34 1.29503883352706e-34 1.29503883352706e-34
"Control.optim.D6.r50.Rdata" 6 51073.8987568766 27784.2070707716 55756.4141415433 25.3534809218874 4.74797755217684 3.79568090544585 3.28901330501667 1.90659840754959 1.34834736926547 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.923534909617092 0.0323888435284838 0.0206993885904328 0.015542088875783 0.00522271803049851 0.00261205135771008 7.08367419902365e-35 7.08367419902365e-35 7.08367419902365e-35 7.08367419902365e-35
"Control.optim.D6.r6.Rdata" 6 51259.1647884464 27876.8400865566 55941.6801731131 25.5421160786621 4.55249966102506 2.72607472795865 2.60006966714629 1.64588328343271 0.89121432130263 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.944384507815603 0.0300009460381757 0.0107574817725595 0.00978599692751183 0.00392132803356946 0.00114973941258037 7.13699769500582e-35 7.13699769500582e-35 7.13699769500582e-35 7.13699769500582e-35
"Control.optim.D6.r7.Rdata" 6 51441.6206223441 27968.0680035054 56124.1360070108 25.0997889059202 5.45140582462972 3.94470607425422 3.0134361136452 1.74531386897011 0.808248868004044 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.915619460250219 0.0431908652247373 0.0226153948233228 0.0131977182832187 0.00442712674863381 0.000949434669868427 7.16564564061351e-35 7.16564564061351e-35 7.16564564061351e-35 7.16564564061351e-35
"Control.optim.D6.r8.Rdata" 6 51047.5719093404 27771.0436470036 55730.0872940071 25.6811284041704 6.35734541508116 3.32093381722507 2.44202386224633 2.12004095057968 0.977946762494915 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.912983550217996 0.0559482317865374 0.0152670521593393 0.00825533220933108 0.00622190316547098 0.00132393046132521 6.82519712245162e-35 6.82519712245162e-35 6.82519712245162e-35 6.82519712245162e-35
"Control.optim.D6.r9.Rdata" 6 50848.0726259424 27671.2940053045 55530.5880106091 27.5814445225348 9.39186537244722 3.43400002503376 2.86440180969668 1.77256546606382 0.993975757988992 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.871334233744636 0.101030959831459 0.0135067651882377 0.00939763646086831 0.00359878026059983 0.00113162451420004 5.64717456463544e-35 5.64717456463544e-35 5.64717456463544e-35 5.64717456463544e-35
"Control.optim.D7.r1.Rdata" 7 52199.3094098262 28346.9123972464 56895.8247944929 20.7909691786071 3.07793159268465 1.84418304894172 1.62615976712132 1.35764267894056 0.752009545400734 0.322210652589539 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.959956114927329 0.0210387453470938 0.0075528343863219 0.00587257178428375 0.00409329339117633 0.00125588136584016 0.000230558797955182 1.09491993047259e-34 1.09491993047259e-34 1.09491993047259e-34
"Control.optim.D7.r10.Rdata" 7 51718.1688649939 28106.3421248303 56414.6842496606 25.1727529424976 2.66343721436297 2.25431551084843 1.40879112108248 1.00818570201514 0.939567379801387 0.588868145966748 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.974762074249622 0.0109124464020454 0.00781747669013962 0.00305302533460636 0.00156357336800083 0.00135797901037144 0.000533424945214756 7.58433744381202e-35 7.58433744381202e-35 7.58433744381202e-35
"Control.optim.D7.r11.Rdata" 7 51482.7062783395 27988.6108315031 56179.2216630062 23.6954190236274 3.8375965412689 3.09335720682688 2.84504445280296 1.74000869156382 1.06001512611389 0.147797247726699 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.938860915379083 0.0246258427427958 0.016000465592018 0.0135347608561022 0.00506261974962511 0.00187886942365623 3.65262567197661e-05 8.24428363323254e-35 8.24428363323254e-35 8.24428363323254e-35
"Control.optim.D7.r12.Rdata" 7 51249.74483915 27872.1301119083 55946.2602238167 25.4228050030145 6.96759332727829 3.42740603327885 2.55711862752251 1.8465404803138 0.874996744165646 0.261141705185384 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.900923807775638 0.0676716428887218 0.0163746582506574 0.00911471057449012 0.00475290130960789 0.0010672201218869 9.50590789977515e-05 6.8726081364143e-35 6.8726081364143e-35 6.8726081364143e-35
"Control.optim.D7.r13.Rdata" 7 51164.9747042605 27829.7450444636 55861.4900889272 22.0763631162413 5.39304576777317 3.64531195917822 2.21550560897127 1.65862086637032 0.999031860645945 0.7344114775285 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.904311163883512 0.0539673442141314 0.0246565458215952 0.0091076963415402 0.00510454555738073 0.00185191697366988 0.00100078720817033 9.14836082810469e-35 9.14836082810469e-35 9.14836082810469e-35
"Control.optim.D7.r14.Rdata" 7 51418.0135078782 27956.2644462724 56114.5288925449 26.3197301249219 12.9042874158989 3.01333959263764 1.87737537984996 1.56777887884982 0.903346401988014 0.518107289561419 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2 0.791331246875971 0.190223210021059 0.0103726949729549 0.00402622172118116 0.00280779288899427 0.000932189247927814 0.000306644271911318 5.63217190814757e-35 5.63217190814757e-35 5.63217190814757e-35
"Control.optim.D7.r15.Rdata" 7 51529.9929237228 28012.2541541947 56226.5083083895 19.1714637304253 3.00682972505867 2.04616474858781 1.31058692858329 1.21838900202512 1.08201304204875 0.810587817028537 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.952675998820492 0.0234343196412339 0.0108521522017051 0.00445211469074131 0.00384774798715273 0.00303458754200628 0.00170307911666871 1.27795373136833e-34 1.27795373136833e-34 1.27795373136833e-34
"Control.optim.D7.r16.Rdata" 7 51364.3474109728 27929.4313978198 56060.8627956396 21.1446259650988 6.26553599399407 2.31828117257518 2.07797374970555 1.26990317288631 1.05713474570075 0.458882678131905 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.896008752623756 0.0786735407406337 0.0107707130114025 0.00865351103226196 0.00323186680835353 0.00223961275640674 0.000422003027185922 9.88081319554277e-35 9.88081319554277e-35 9.88081319554277e-35
"Control.optim.D7.r17.Rdata" 7 51008.970336623 27751.7428606448 55705.4857212897 23.7714152541428 9.74786187551169 2.96862507679783 2.11787610061401 1.62913158447753 1.02511305859127 0.61321260968715 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.834091209561857 0.140256242669831 0.0130081090904891 0.00662071001018978 0.00391756123911032 0.0015511257184431 0.000555041710079829 7.27752855027749e-35 7.27752855027749e-35 7.27752855027749e-35
"Control.optim.D7.r18.Rdata" 7 51013.1689168164 27753.8421507416 55709.6843014831 26.6500690536379 9.3358114374474 4.27259508956815 2.64710111725612 1.59933713054715 1.24029178062804 0.558535829151191 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.858742279394691 0.10538294009678 0.0220724042851585 0.00847241520286406 0.00309275991762982 0.00186000409119734 0.000377197011679401 5.96137743170435e-35 5.96137743170435e-35 5.96137743170435e-35
"Control.optim.D7.r19.Rdata" 7 52677.5637071527 28586.0395459097 57374.0790918194 28.6680964311772 3.38053870292741 2.79084100226717 2.19055320852664 0.926613852629271 0.230471902717228 0.0574626003697767 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.970558949663149 0.0134957190982984 0.00919802096521169 0.00566672084220217 0.0010139622404865 6.27278178694639e-05 3.8993727828347e-06 5.82243509931827e-35 5.82243509931827e-35 5.82243509931827e-35
"Control.optim.D7.r2.Rdata" 7 51100.895258844 27797.7053217553 55797.4106435107 21.5462639061444 4.91828796248988 3.4839332145532 2.73128260710303 2.15409467833616 1.0559508782639 0.634664655632761 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.90286561747008 0.047044306463813 0.0236058045648918 0.014508163562729 0.00902420059481866 0.00216853580051571 0.000783371543151581 9.58869745353622e-35 9.58869745353622e-35 9.58869745353622e-35
"Control.optim.D7.r20.Rdata" 7 51496.6781737633 27995.596779215 56193.19355843 24.3507596520673 3.43048652412545 2.54519809634587 2.06536469629041 1.64819863543767 0.924067132684879 0.399168232258656 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.957619926045382 0.0190055123280071 0.0104619183315119 0.00688908660640234 0.00438719811494136 0.00137903469595557 0.000257323877799655 7.96248444541432e-35 7.96248444541432e-35 7.96248444541432e-35
"Control.optim.D7.r21.Rdata" 7 51234.336994142 27864.4261894043 55930.8523788087 22.4180024198638 5.27438876435656 2.99459670673547 2.11563626996352 1.97591902779124 0.417689057787021 0.275794523340577 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.917119004412495 0.0507663739727578 0.0163647190902612 0.00816796517115698 0.00712475863543299 0.000318374346028745 0.000138804371867661 8.99730246350526e-35 8.99730246350526e-35 8.99730246350526e-35
"Control.optim.D7.r22.Rdata" 7 51128.1063045135 27811.3108445901 55824.6216891802 27.5475012766292 5.44344221983475 4.73268102884819 2.36463749885944 1.38368962146366 0.879450235911121 0.739745750891581 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.925759981059377 0.0361477453512277 0.0273242625380291 0.00682123676597166 0.00233566926709722 0.000943531750012845 0.000667573268284326 6.01470636708671e-35 6.01470636708671e-35 6.01470636708671e-35
"Control.optim.D7.r23.Rdata" 7 51247.4057488151 27870.9605667409 55943.9211334818 24.0148052441388 4.45157020199319 2.45928739571397 2.06122244549716 1.87229816357318 1.3524764451395 0.533396503181495 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.941655961692957 0.0323564283176136 0.00987535440212521 0.00693719413857638 0.00572379597715643 0.00298671334669759 0.000464552124873825 8.05034649739972e-35 8.05034649739972e-35 8.05034649739972e-35
"Control.optim.D7.r24.Rdata" 7 51571.7369286182 28033.1261566425 56268.2523132849 22.9276578789983 3.74923270865381 3.27210349872129 2.42155603794662 1.45262090807503 1.26542463134118 0.672532653024754 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.937925065720826 0.0250803476093582 0.0191030547994218 0.0104625562118625 0.00376489907554181 0.00285707291729764 0.000807003665691791 8.79689094385868e-35 8.79689094385868e-35 8.79689094385868e-35
"Control.optim.D7.r25.Rdata" 7 50960.6757669443 27727.5955758055 55657.191151611 33.6065025705108 5.82784750935935 4.1206441919097 3.25698669934953 2.13586939187705 1.37544855037297 1.11073973036602 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.942235161317212 0.0283353792845551 0.0141658586111762 0.00885002792847278 0.00380594103394753 0.0015783429365821 0.00102928888805453 4.11332591861777e-35 4.11332591861777e-35 4.11332591861777e-35
"Control.optim.D7.r26.Rdata" 7 51344.6758597428 27919.5956222047 56041.1912444095 29.690487490552 7.02416399576487 3.83460638516927 1.88619686849757 1.30235376181999 0.405854438577012 0.183830004744579 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.926925381123839 0.0518799325474247 0.0154615026654124 0.00374096940540448 0.00178347922628325 0.000173201128489247 3.55339031465895e-05 5.18430529399213e-35 5.18430529399213e-35 5.18430529399213e-35
"Control.optim.D7.r27.Rdata" 7 51514.4639763183 28004.4896804925 56210.979360985 22.4200476724721 4.93299205973282 2.4986036677788 1.98954318122123 1.60090847218855 1.17008469576433 0.137747406572023 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.928879178295971 0.0449683546325 0.0115366817065685 0.00731463910647087 0.00473608153387454 0.00253000140533274 3.50633192821529e-05 9.11101193165064e-35 9.11101193165064e-35 9.11101193165064e-35
"Control.optim.D7.r28.Rdata" 7 51147.4557190067 27820.9855518367 55843.9711036734 30.0293409722932 5.89936027889128 4.09270478985374 3.28713706277344 2.22576864592859 1.77772700743865 0.143087723013708 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.927495510447624 0.0357956335186596 0.0172282455551348 0.0111136275917799 0.00509542313030772 0.00325050137645723 2.10583800371126e-05 5.07108236651173e-35 5.07108236651173e-35 5.07108236651173e-35
"Control.optim.D7.r29.Rdata" 7 51573.4351710047 28033.9752778357 56269.9505556714 21.7158509899287 3.34042004438283 2.96451460363898 2.78163884022057 1.72596728415823 1.55637032303413 1.29911571700969 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.931325912216622 0.0220368818205622 0.017356220892092 0.0152809186666602 0.00588319304781976 0.00478380934313623 0.00333306401310755 9.73707312430041e-35 9.73707312430041e-35 9.73707312430041e-35
"Control.optim.D7.r3.Rdata" 7 51504.0495090823 27999.2824468745 56200.564893749 22.5413913245966 12.4439116669608 3.6813568849971 2.81227105086821 1.81278002702766 0.695042356752312 0.455138547103651 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2 0.738105991824517 0.22494230082528 0.0196867096958923 0.0114887200360196 0.00477361631213848 0.000701745824975558 0.00030091548117664 7.16205653281242e-35 7.16205653281242e-35 7.16205653281242e-35
"Control.optim.D7.r30.Rdata" 7 51973.9295711393 28234.222477903 56670.444955806 19.3893647597308 3.71773228871382 2.44923940507326 2.05888667658842 1.49054278951315 0.802356899255469 0.24487304397699 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.933028991929959 0.0343023760532294 0.0148877975071437 0.010520414799768 0.00551387445006347 0.00159772915364565 0.000148816106190435 1.22362524381016e-34 1.22362524381016e-34 1.22362524381016e-34
"Control.optim.D7.r31.Rdata" 7 51319.0905137616 27906.8029492142 56015.6058984283 24.2145018989679 6.78683032817417 2.78229027990624 1.9629455090623 1.80612321683952 0.70439195530216 0.294937214871544 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.905068626550358 0.0710991509856876 0.0119491030896699 0.00594767074599723 0.00503529803941325 0.000765877314219795 0.000134273274653793 7.61045954795805e-35 7.61045954795805e-35 7.61045954795805e-35
"Control.optim.D7.r32.Rdata" 7 51280.4141104341 27887.4647475504 55976.9294951008 25.848040355571 16.1621780813867 4.14297997439688 2.13800824143116 1.64975722997738 1.14697187415479 0.745322806247592 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2 0.699116300006304 0.273334188959423 0.0179605590221275 0.00478313822756559 0.00284796247302314 0.00137657449409058 0.000581276817466197 5.15910815795891e-35 5.15910815795891e-35 5.15910815795891e-35
"Control.optim.D7.r33.Rdata" 7 50778.792773744 27636.6540792053 55475.3081584107 29.0442412906341 5.22348957865153 3.76255444459297 2.96783128385074 2.0097770372255 1.30600203856673 0.859540980492739 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.936984053824692 0.0303063470956172 0.0157245314534708 0.00978341654013641 0.00448650222461486 0.00189452280489758 0.000820626056570931 5.47636742685622e-35 5.47636742685622e-35 5.47636742685622e-35
"Control.optim.D7.r34.Rdata" 7 51240.7326878597 27867.6240362632 55937.2480725264 20.8395370589896 6.81691592817122 2.88075195803699 2.14620554060383 1.12380091923974 0.898487116791833 0.333641062370222 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.87585428415017 0.0937198533539276 0.016736608448067 0.00928962852832567 0.00254703252282953 0.00162809383932047 0.00022449915735957 9.94342896246304e-35 9.94342896246304e-35 9.94342896246304e-35
